,Hour,TARGET,DHI,DNI,WS,RH,T
297,4,0.0,0,0,2.0,59.11,-5.5
298,5,0.0,0,0,2.2,57.37,-5.4
299,5,0.0,0,0,2.4,55.65,-5.0
300,6,0.28155755600000004,4,26,2.6,54.43,-4.5
301,6,5.349487746,30,365,3.3,47.58,-2.7
302,7,13.98347205,44,605,4.0,46.83,-0.9
303,7,22.52336684,58,676,4.8,42.31,0.5
304,8,31.53222841,78,716,5.5,39.79,1.9
305,8,45.04559503,80,896,5.7,37.33,2.8
306,9,53.86649125,88,927,5.9,34.76,3.7
307,9,62.03044738,95,954,5.9,33.1,4.4
308,10,69.06824238,100,975,5.9,31.82,5.0
309,10,75.16760615,104,995,5.7,30.74,5.5
310,11,76.10560998,139,912,5.6,30.11,6.0
311,11,79.48364872,139,932,5.4,29.49,6.3
312,12,81.36020806,133,954,5.2,29.48,6.6
313,12,82.57996045,113,1000,5.0,29.07,6.8
314,13,81.54762132,102,1022,4.9,29.5,6.9
315,13,77.98158669,100,1013,4.8,29.3,7.0
316,14,72.91419117,97,999,4.7,29.93,7.0
317,14,66.53309956,94,980,4.5,30.13,6.9
318,15,58.18139972,88,943,4.4,31.14,6.7
319,15,49.45440717,80,910,4.2,32.01,6.3
320,16,40.53969887,73,877,3.9,34.09,5.8
321,16,30.40477415,64,810,3.9,34.09,5.8
322,17,19.98896083,52,709,1.9,46.76,2.9
323,17,9.853886355,39,504,1.6,52.41,1.3
324,18,1.689267364,14,120,1.3,55.55,-0.3
325,18,0.0,0,0,1.3,57.26,-0.7
326,19,0.0,0,0,1.3,55.94,-1.1
327,19,0.0,0,0,1.2,56.35,-1.2
328,20,0.0,0,0,1.2,54.27,-1.4
329,20,0.0,0,0,1.2,55.08,-1.6
330,21,0.0,0,0,1.2,53.72,-1.8
331,21,0.0,0,0,1.3,54.92,-2.1
332,22,0.0,0,0,1.3,54.96,-2.4
333,22,0.0,0,0,1.4,55.78,-2.6
334,23,0.0,0,0,1.5,56.19,-2.9
335,23,0.0,0,0,1.5,56.61,-3.0
0,0,0.0,0,0,2.7,63.96,-3.0
1,0,0.0,0,0,2.8,63.96,-3.0
2,1,0.0,0,0,2.9,60.58,-2.9
3,1,0.0,0,0,2.8,60.13,-2.8
4,2,0.0,0,0,2.8,59.36,-2.7
5,2,0.0,0,0,2.7,58.93,-2.6
6,3,0.0,0,0,2.6,58.88,-2.4
7,3,0.0,0,0,2.5,58.44,-2.3
8,4,0.0,0,0,2.5,59.28,-2.2
9,4,0.0,0,0,2.5,57.98,-1.9
10,5,0.0,0,0,2.5,58.52,-1.6
11,5,0.281543942,3,0,2.7,52.38,-0.1
12,6,1.407698051,15,0,2.9,53.23,1.3
13,6,2.34612732,25,0,2.8,48.18,2.7
14,7,4.222959558,45,0,2.8,48.03,4.2
15,7,6.005901116,64,0,3.1,43.87,5.5
16,8,13.98227339,128,44,3.4,39.87,6.9
17,8,40.25706703,202,402,3.7,36.25,8.3
18,9,63.24672651,129,853,4.1,34.46,9.7
19,9,69.81453356,143,852,4.3,32.02,10.8
20,10,78.72798534,150,906,4.5,31.7,12.0
21,10,85.9526576,134,971,4.6,30.28,12.7
22,11,89.04852016,142,963,4.7,31.22,13.4
23,11,87.64062399,198,858,4.9,30.42,13.8
24,12,88.95390391,196,870,5.1,31.49,14.2
25,12,90.4551362,165,931,5.2,31.29,14.3
26,13,87.2647139,167,908,5.3,32.24,14.4
27,13,83.41746816,156,907,5.4,32.03,14.5
28,14,77.31824321,149,883,5.5,32.47,14.6
29,14,68.87328946,157,813,5.5,32.47,14.6
30,15,52.73410248,226,521,5.6,32.75,14.5
31,15,46.82293715,175,567,5.4,34.04,13.9
32,16,33.40492432,186,347,5.2,35.22,13.4
33,16,28.99472364,134,438,5.2,35.22,13.4
34,17,12.29255872,79,170,3.5,43.18,11.2
35,17,1.219895033,13,0,2.6,48.36,9.5
36,18,0.750718662,8,0,1.7,56.69,7.8
37,18,0.187680903,2,0,1.5,59.06,7.2
38,19,0.0,0,0,1.4,59.69,6.6
39,19,0.0,0,0,1.3,60.93,6.3
40,20,0.0,0,0,1.3,59.34,6.0
41,20,0.0,0,0,1.3,60.59,5.7
42,21,0.0,0,0,1.3,60.36,5.4
43,21,0.0,0,0,1.4,61.63,5.1
44,22,0.0,0,0,1.4,62.42,4.8
45,22,0.0,0,0,1.5,63.3,4.6
46,23,0.0,0,0,1.6,62.97,4.4
47,23,0.0,0,0,1.7,63.85,4.2
48,0,0.0,0,0,1.9,62.9,4.0
49,0,0.0,0,0,2.0,63.79,3.8
50,1,0.0,0,0,2.1,62.89,3.6
51,1,0.0,0,0,2.3,62.37,3.7
52,2,0.0,0,0,2.5,61.83,3.8
53,2,0.0,0,0,2.6,61.83,3.8
54,3,0.0,0,0,2.6,61.64,3.8
55,3,0.0,0,0,2.7,61.64,3.8
56,4,0.0,0,0,2.7,61.55,3.8
57,4,0.0,0,0,2.8,61.12,3.9
58,5,0.0,0,0,2.9,60.75,4.1
59,5,1.032261985,10,73,3.3,54.42,5.7
60,6,5.348905741,37,182,3.7,52.38,7.2
61,6,11.72983728,73,254,3.8,46.68,8.9
62,7,18.86124666,104,320,3.9,46.11,10.5
63,7,25.05413384,152,289,3.8,42.32,11.8
64,8,20.26820088,158,119,3.8,39.86,13.2
65,8,20.5494778,179,71,3.5,37.36,14.2
66,9,15.29466551,158,7,3.1,34.93,15.1
67,9,55.73583705,185,577,2.7,32.98,16.0
68,10,72.43710529,202,745,2.2,31.04,16.9
69,10,70.27846425,303,551,2.0,29.7,17.6
70,11,69.62112048,395,412,1.8,28.68,18.3
71,11,69.24542389,427,361,1.8,27.8,18.8
72,12,58.26723464,457,189,1.8,27.13,19.2
73,12,60.23755799999999,390,292,1.9,26.97,19.3
74,13,68.49434424,355,445,2.1,26.49,19.4
75,13,46.91398598,356,178,2.2,26.65,19.3
76,14,64.55371567,243,579,2.3,26.29,19.2
77,14,69.33909994,139,842,2.4,26.62,19.0
78,15,59.95646951,152,752,2.5,26.53,18.7
79,15,41.94156449,222,392,2.5,27.2,18.3
80,16,16.23250679,151,45,2.4,28.0,17.8
81,16,11.8225194,106,49,2.4,28.0,17.8
82,17,17.35882355,104,263,1.5,38.71,15.9
83,17,12.66750024,72,294,1.1,43.45,14.1
84,18,5.817781878,39,199,0.6,46.48,12.3
85,18,1.032195049,10,47,0.6,48.66,11.6
86,19,0.0,0,0,0.5,46.84,10.8
87,19,0.0,0,0,0.5,49.8,9.9
88,20,0.0,0,0,0.5,51.69,9.0
89,20,0.0,0,0,0.6,54.56,8.2
90,21,0.0,0,0,0.7,57.68,7.3
91,21,0.0,0,0,0.8,60.09,6.7
92,22,0.0,0,0,1.0,61.72,6.1
93,22,0.0,0,0,1.0,63.88,5.6
94,23,0.0,0,0,1.1,64.4,5.2
95,23,0.0,0,0,1.1,66.21,4.8
96,0,0.0,0,0,1.1,66.47,4.5
97,0,0.0,0,0,1.0,67.79,4.2
98,1,0.0,0,0,1.0,68.15,4.0
99,1,0.0,0,0,1.0,69.6,3.7
100,2,0.0,0,0,0.9,70.93,3.4
101,2,0.0,0,0,0.9,71.43,3.3
102,3,0.0,0,0,0.9,71.82,3.1
103,3,0.0,0,0,0.9,71.82,3.1
104,4,0.0,0,0,0.9,71.32,3.0
105,4,0.0,0,0,0.9,71.32,3.0
106,5,0.0,0,0,0.9,70.48,3.0
107,5,1.126121311,11,72,1.0,64.33,4.3
108,6,7.413517894,40,349,1.1,62.91,5.7
109,6,15.20213645,62,476,1.3,56.36,7.3
110,7,25.99331942,73,664,1.6,49.89,8.9
111,7,35.84590995,85,740,1.5,46.03,10.1
112,8,40.91254824,133,619,1.4,42.67,11.4
113,8,45.97929442,200,507,1.3,40.48,12.2
114,9,50.29527572,271,410,1.2,37.69,13.0
115,9,55.92491361,312,399,1.2,36.02,13.7
116,10,66.43378220000001,324,500,1.3,33.64,14.4
117,10,70.18664034,361,476,1.4,32.36,15.0
118,11,74.69002119,389,482,1.5,30.82,15.7
119,11,77.50471616,352,549,1.6,30.24,16.0
120,12,56.11091584,394,234,1.6,29.91,16.4
121,12,63.71122384,435,282,1.7,29.91,16.4
122,13,63.61739288,424,300,1.8,30.45,16.4
123,13,41.00422095,383,66,1.8,30.84,16.2
124,14,48.04166426,369,186,1.8,31.93,16.0
125,14,36.59439734,315,105,1.7,32.75,15.6
126,15,25.8038268,246,44,1.7,34.22,15.3
127,15,24.02114897,225,54,1.7,35.33,14.8
128,16,26.17944295,210,140,1.6,39.85,14.3
129,16,11.91680736,118,21,1.6,39.85,14.3
130,17,12.19854809,104,82,1.3,49.71,12.5
131,17,10.22815954,79,140,1.2,54.22,11.2
132,18,4.316532677,41,43,1.1,58.22,9.9
133,18,0.750707111,8,3,1.3,61.01,9.2
134,19,0.0,0,0,1.5,60.9,8.6
135,19,0.0,0,0,1.5,62.23,8.3
136,20,0.0,0,0,1.5,62.97,8.0
137,20,0.0,0,0,1.3,64.27,7.7
138,21,0.0,0,0,1.2,65.7,7.3
139,21,0.0,0,0,1.2,67.52,6.9
140,22,0.0,0,0,1.2,67.27,6.4
141,22,0.0,0,0,1.2,69.62,5.9
142,23,0.0,0,0,1.3,69.31,5.4
143,23,0.0,0,0,1.3,70.76,5.1
144,0,0.0,0,0,1.4,70.6,4.8
145,0,0.0,0,0,1.4,72.09,4.5
146,1,0.0,0,0,1.3,71.79,4.3
147,1,0.0,0,0,1.3,71.29,4.4
148,2,0.0,0,0,1.3,71.12,4.4
149,2,0.0,0,0,1.2,71.62,4.3
150,3,0.0,0,0,1.1,71.76,4.3
151,3,0.0,0,0,1.0,72.36,4.2
152,4,0.0,0,0,1.0,73.1,4.2
153,4,0.0,0,0,1.0,72.59,4.3
154,5,0.0,0,0,1.0,74.56,4.4
155,5,1.032271061,10,34,1.7,72.0,4.9
156,6,5.5366900910000005,41,150,2.3,73.96,5.5
157,6,12.01173622,78,232,2.6,71.45,6.0
158,7,21.39578757,104,397,3.0,69.86,6.5
159,7,28.90289086,148,394,3.0,67.05,7.1
160,8,34.53309642,202,336,3.0,62.95,7.7
161,8,36.7850123,261,227,3.0,60.44,8.3
162,9,48.7022844,251,412,2.9,56.85,8.9
163,9,36.03390171,322,87,2.8,55.34,9.3
164,10,42.60239442,372,106,2.6,53.34,9.7
165,10,56.4900892,410,236,2.4,51.53,10.2
166,11,63.52754189,424,298,2.2,49.48,10.7
167,11,61.36882237,435,253,2.0,47.24,11.4
168,12,37.3464473,340,66,1.7,44.18,12.2
169,12,55.55000602,392,231,1.7,41.93,13.0
170,13,53.48517738,341,270,1.7,38.71,13.8
171,13,82.01015459999998,118,925,1.8,37.43,14.3
172,14,77.31815822,116,916,1.9,35.08,14.7
173,14,69.43613373,132,846,2.0,34.85,14.8
174,15,64.36910187,95,904,2.1,33.13,14.9
175,15,55.83046619,92,869,2.1,33.56,14.7
176,16,46.82262836,82,839,2.1,32.77,14.5
177,16,37.06400441,75,784,2.1,32.77,14.5
178,17,26.83659932,66,698,1.6,37.39,13.2
179,17,15.01377917,61,452,1.2,42.13,11.4
180,18,6.380975375,38,246,0.9,51.81,9.7
181,18,1.501417522,14,87,1.0,54.37,9.0
182,19,0.0,0,0,1.0,54.65,8.2
183,19,0.0,0,0,1.1,56.6,7.7
184,20,0.0,0,0,1.2,57.9,7.1
185,20,0.0,0,0,1.0,60.33,6.5
186,21,0.0,0,0,0.8,61.16,5.8
187,21,0.0,0,0,0.7,63.31,5.3
188,22,0.0,0,0,0.5,64.56,4.7
189,22,0.0,0,0,0.7,66.86,4.2
190,23,0.0,0,0,0.9,67.85,3.7
191,23,0.0,0,0,1.0,69.3,3.4
192,0,0.0,0,0,1.1,70.3,3.0
193,0,0.0,0,0,1.1,71.81,2.7
194,1,0.0,0,0,1.1,72.28,2.3
195,1,0.0,0,0,1.0,72.8,2.2
196,2,0.0,0,0,0.9,72.19,2.0
197,2,0.0,0,0,0.9,73.23,1.8
198,3,0.0,0,0,0.9,72.12,1.7
199,3,0.0,0,0,1.1,74.3,1.3
200,4,0.0,0,0,1.2,73.83,1.0
201,4,0.0,0,0,1.2,73.83,1.0
202,5,0.0,0,0,1.2,72.9,0.9
203,5,1.595368331,14,133,1.4,64.65,2.6
204,6,7.882849177000001,37,389,1.6,61.07,4.3
205,6,14.26399947,70,375,2.3,55.86,5.6
206,7,27.58915342,63,730,3.0,49.14,7.0
207,7,23.92910476,119,333,3.6,45.9,8.0
208,8,29.37148027,170,288,4.2,41.2,9.0
209,8,37.15975693,193,350,4.7,39.05,9.8
210,9,21.48866039,198,48,5.1,35.33,10.6
211,9,13.70008855,142,6,5.5,33.73,11.3
212,10,20.64378753,208,15,5.9,30.66,12.1
213,10,36.22022471,336,61,6.2,29.48,12.7
214,11,37.81516657,359,52,6.4,27.44,13.3
215,11,50.29488875,418,136,6.5,26.74,13.7
216,12,64.08809744,435,283,6.6,25.7,14.2
217,12,70.93776743,425,380,6.6,25.37,14.4
218,13,68.49788289,381,410,6.6,25.16,14.7
219,13,68.49780759999999,338,478,6.6,25.0,14.8
220,14,47.94835991,363,191,6.5,25.22,15.0
221,14,56.39327653,297,421,6.4,25.22,15.0
222,15,55.36112006,213,575,6.3,25.87,15.0
223,15,52.26482297,133,729,6.1,26.37,14.7
224,16,40.3481567,148,564,5.9,27.38,14.5
225,16,30.58953276,134,466,5.9,27.38,14.5
226,17,22.14491049,99,432,4.7,31.07,13.1
227,17,13.70010361,72,334,3.5,35.19,11.2
228,18,6.287165142999999,43,197,2.2,44.44,9.3
229,18,1.126073043,11,37,1.9,47.93,8.2
230,19,0.0,0,0,1.6,51.26,7.1
231,19,0.0,0,0,1.3,52.32,6.8
232,20,0.0,0,0,1.0,51.49,6.5
233,20,0.0,0,0,0.7,53.66,5.9
234,21,0.0,0,0,0.4,54.67,5.4
235,21,0.0,0,0,0.4,56.21,5.0
236,22,0.0,0,0,0.3,57.49,4.5
237,22,0.0,0,0,0.4,58.29,4.3
238,23,0.0,0,0,0.5,58.07,4.1
239,23,0.0,0,0,0.6,58.89,3.9
240,0,0.0,0,0,0.7,58.95,3.7
241,0,0.0,0,0,0.8,60.21,3.4
242,1,0.0,0,0,0.9,60.54,3.2
243,1,0.0,0,0,1.0,61.4,3.0
244,2,0.0,0,0,1.0,61.89,2.8
245,2,0.0,0,0,1.1,62.77,2.6
246,3,0.0,0,0,1.2,63.23,2.5
247,3,0.0,0,0,1.3,64.13,2.3
248,4,0.0,0,0,1.5,64.93,2.2
249,4,0.0,0,0,1.7,64.01,2.4
250,5,0.0,0,0,1.9,64.3,2.5
251,5,1.78301953,15,124,2.4,55.47,4.6
252,6,8.727209958,39,433,3.0,51.48,6.7
253,6,18.01701026,53,622,3.0,44.03,9.0
254,7,28.15089783,63,740,3.0,39.26,11.2
255,7,38.37825589,71,818,3.2,34.7,13.1
256,8,48.32368954,77,873,3.4,28.9,15.0
257,8,57.70629593,82,913,3.4,27.12,16.0
258,9,66.24429577,86,942,3.5,25.39,16.9
259,9,73.65625340000003,88,963,3.4,24.14,17.7
260,10,79.94222297,90,979,3.2,23.62,18.4
261,10,85.00832948,90,992,3.0,22.62,19.1
262,11,88.85469876,90,1004,2.8,22.42,19.7
263,11,91.01223241,90,1008,2.6,21.74,20.2
264,12,91.66851789,90,1008,2.4,21.54,20.7
265,12,90.82367979,90,1006,2.3,21.02,21.1
266,13,88.57156093,88,1002,2.1,20.94,21.4
267,13,84.91226116,86,996,2.0,20.78,21.5
268,14,79.84558543,83,987,1.9,20.73,21.6
269,14,73.5593511,80,972,1.8,20.86,21.5
270,15,66.05336748,76,953,1.7,20.91,21.4
271,15,57.60929824,72,927,1.6,21.4,21.0
272,16,48.41454169,67,893,1.5,22.03,20.6
273,16,38.65657204,62,844,1.5,22.03,20.6
274,17,28.52392295,55,775,0.9,29.77,18.6
275,17,18.29697744,48,654,0.8,33.54,16.7
276,18,9.10177348,35,488,0.8,38.71,14.7
277,18,1.876681142,15,157,1.0,42.1,13.4
278,19,0.0,0,0,1.1,42.79,12.0
279,19,0.0,0,0,1.3,45.71,11.0
280,20,0.0,0,0,1.5,49.43,9.9
281,20,0.0,0,0,1.7,51.11,9.4
282,21,0.0,0,0,1.9,51.25,8.9
283,21,0.0,0,0,2.0,51.94,8.7
284,22,0.0,0,0,2.2,51.41,8.5
285,22,0.0,0,0,2.3,52.11,8.3
286,23,0.0,0,0,2.4,51.91,8.1
287,23,0.0,0,0,2.5,52.26,8.0
288,0,0.0,0,0,2.6,51.98,7.8
289,0,0.0,0,0,2.7,51.98,7.8
290,1,0.0,0,0,2.8,51.23,7.7
291,1,0.0,0,0,2.9,51.58,7.6
292,2,0.0,0,0,2.9,50.29,7.5
293,2,0.0,0,0,2.9,50.63,7.4
294,3,0.0,0,0,2.8,49.18,7.2
295,3,0.0,0,0,2.6,49.52,7.1
296,4,0.0,0,0,2.5,47.78,6.9
297,4,0.0,0,0,2.3,47.78,6.9
298,5,0.0,0,0,2.1,46.28,7.0
299,5,1.032225681,11,1,2.2,40.68,8.9
300,6,4.316489978,44,12,2.2,39.21,10.8
301,6,8.63274274,84,35,2.5,33.28,13.3
302,7,11.54128456,102,64,2.9,26.63,15.8
303,7,12.19785088,127,8,2.6,23.62,17.7
304,8,16.0445303,162,17,2.3,17.75,19.6
305,8,29.55542131,255,102,2.0,16.79,20.5
306,9,29.08599988,275,53,1.7,15.7,21.4
307,9,38.74980233,341,99,1.4,15.11,22.0
308,10,42.40870493,379,94,1.0,14.98,22.6
309,10,51.60328573,394,189,0.9,14.62,23.0
310,11,62.95566257,435,275,0.7,14.67,23.5
311,11,68.3033848,439,330,1.0,14.41,23.8
312,12,71.02410525,434,366,1.3,14.55,24.0
313,12,68.58470401,438,335,1.6,14.55,24.0
314,13,78.81151122,342,581,1.9,14.92,23.9
315,13,69.05419918,316,509,2.0,15.28,23.5
316,14,39.68761794,361,79,2.2,16.13,23.0
317,14,28.71038106,283,32,2.3,16.71,22.4
318,15,21.95516622,219,22,2.5,18.95,21.7
319,15,13.41723776,140,5,2.6,20.52,20.4
320,16,15.29397624,157,12,2.6,28.52,19.2
321,16,12.19764976,127,7,2.6,28.52,19.2
322,17,12.38571434,113,60,2.7,40.55,16.2
323,17,7.318927736,74,18,2.5,43.77,15.0
324,18,3.659512136,38,4,2.3,48.38,13.8
325,18,0.938344696,10,0,2.2,50.96,13.0
326,19,0.0,0,0,2.1,55.21,12.2
327,19,0.0,0,0,2.1,57.81,11.5
328,20,0.0,0,0,2.1,60.61,10.8
329,20,0.0,0,0,2.1,63.07,10.2
330,21,0.0,0,0,2.1,64.94,9.6
331,21,0.0,0,0,2.0,65.73,9.4
332,22,0.0,0,0,2.0,65.99,9.1
333,22,0.0,0,0,2.0,65.11,9.3
334,23,0.0,0,0,2.0,63.38,9.4
335,23,0.0,0,0,1.9,62.95,9.5
0,0,0.0,0,0,3.1,40.32,2.1
1,0,0.0,0,0,3.2,40.04,2.2
2,1,0.0,0,0,3.4,40.65,2.4
3,1,0.0,0,0,3.5,40.36,2.5
4,2,0.0,0,0,3.6,42.17,2.6
5,2,0.0,0,0,3.7,42.17,2.6
6,3,0.0,0,0,3.7,43.65,2.6
7,3,0.0,0,0,3.7,43.34,2.7
8,4,0.0,0,0,3.6,43.78,2.7
9,4,0.0,0,0,3.5,43.78,2.7
10,5,0.0,0,0,3.4,43.04,2.8
11,5,0.0,0,0,3.2,43.04,2.8
12,6,0.0,0,0,3.1,42.77,2.9
13,6,0.0,0,0,3.1,41.87,3.2
14,7,0.0,0,0,3.0,42.77,3.5
15,7,0.8445854140000001,9,4,3.3,38.78,4.9
16,8,4.035174898,39,35,3.6,39.77,6.4
17,8,8.070225619,74,62,3.7,36.14,7.8
18,9,12.10515216,107,82,3.8,38.16,9.2
19,9,16.32768225,141,101,3.7,35.46,10.3
20,10,18.5795313,165,86,3.6,37.44,11.5
21,10,28.80737215,190,272,3.8,35.29,12.4
22,11,29.93313001,213,226,3.9,34.42,13.2
23,11,36.97053722,201,393,3.8,33.49,13.6
24,12,37.43958301,212,374,3.7,33.13,13.9
25,12,38.47183654,201,418,3.4,33.56,13.7
26,13,37.81504187,188,442,3.2,34.62,13.6
27,13,34.06187503,190,376,2.8,35.76,13.1
28,14,31.05931186,166,391,2.4,36.16,12.7
29,14,30.77814582,102,604,2.0,38.61,11.7
30,15,26.2743157,69,666,1.6,41.08,10.7
31,15,14.82648173,85,292,1.5,45.71,9.1
32,16,9.384014218999999,63,215,1.5,46.74,7.5
33,16,3.941285972,34,92,1.5,46.74,7.5
34,17,0.563055086,6,11,1.6,51.82,5.2
35,17,0.0,0,0,1.6,53.66,4.7
36,18,0.0,0,0,1.6,55.09,4.2
37,18,0.0,0,0,1.6,56.66,3.8
38,19,0.0,0,0,1.6,57.7,3.4
39,19,0.0,0,0,1.7,59.35,3.0
40,20,0.0,0,0,1.7,60.52,2.6
41,20,0.0,0,0,1.9,61.39,2.4
42,21,0.0,0,0,2.0,61.08,2.3
43,21,0.0,0,0,2.0,61.52,2.2
44,22,0.0,0,0,2.1,60.42,2.1
45,22,0.0,0,0,2.2,60.42,2.1
46,23,0.0,0,0,2.3,58.84,2.1
47,23,0.0,0,0,2.3,59.26,2.0
48,0,0.0,0,0,2.4,57.98,2.0
49,0,0.0,0,0,2.5,58.39,1.9
50,1,0.0,0,0,2.5,58.35,1.7
51,1,0.0,0,0,2.6,57.93,1.8
52,2,0.0,0,0,2.8,57.83,1.8
53,2,0.0,0,0,2.9,57.42,1.9
54,3,0.0,0,0,3.1,57.33,2.0
55,3,0.0,0,0,3.2,57.25,2.0
56,4,0.0,0,0,3.2,56.99,2.0
57,4,0.0,0,0,3.2,57.81,1.8
58,5,0.0,0,0,3.2,57.19,1.7
59,5,0.0,0,0,3.1,58.01,1.5
60,6,0.0,0,0,3.1,57.8,1.3
61,6,0.0,0,0,3.1,56.57,1.6
62,7,0.0,0,0,3.1,55.76,1.9
63,7,1.032288079,11,16,3.4,50.2,3.4
64,8,5.442877796,40,157,3.7,49.32,5.0
65,8,15.48382767,43,633,3.7,45.08,6.3
66,9,20.83248867,64,592,3.6,44.64,7.6
67,9,24.49195408,107,463,3.6,41.44,8.7
68,10,28.52668209,144,412,3.6,40.6,9.8
69,10,41.28834653,74,842,3.5,39.01,10.4
70,11,39.12979099,148,572,3.3,37.74,11.1
71,11,44.47827191,119,721,3.1,36.75,11.5
72,12,42.88287109,154,601,3.0,35.43,11.9
73,12,44.66569848,132,684,2.8,35.19,12.0
74,13,43.63346001,125,694,2.7,34.53,12.1
75,13,42.03839686,106,738,2.3,35.22,11.8
76,14,28.61998509,159,342,2.0,35.86,11.5
77,14,25.42984002,148,325,1.3,38.36,10.5
78,15,20.83205364,122,312,0.7,44.13,9.5
79,15,8.727133223,83,41,1.0,50.52,7.5
80,16,4.69210509,50,0,1.3,57.05,5.6
81,16,2.346052545,25,0,1.3,57.05,5.6
82,17,0.375382021,4,0,2.1,70.31,2.3
83,17,0.0,0,0,2.1,74.98,1.4
84,18,0.0,0,0,2.1,80.77,0.5
85,18,0.0,0,0,2.0,84.35,-0.1
86,19,0.0,0,0,1.9,85.34,-0.6
87,19,0.0,0,0,1.8,87.12,-0.9
88,20,0.0,0,0,1.7,86.33,-1.2
89,20,0.0,0,0,1.6,88.24,-1.5
90,21,0.0,0,0,1.5,87.26,-1.8
91,21,0.0,0,0,1.5,87.79,-1.9
92,22,0.0,0,0,1.5,85.76,-2.0
93,22,0.0,0,0,1.7,86.4,-2.1
94,23,0.0,0,0,1.9,82.7,-2.1
95,23,0.0,0,0,1.9,83.83,-2.3
96,0,0.0,0,0,1.9,81.58,-2.6
97,0,0.0,0,0,2.0,82.79,-2.8
98,1,0.0,0,0,2.1,80.21,-3.1
99,1,0.0,0,0,2.4,82.02,-3.4
100,2,0.0,0,0,2.6,78.89,-3.7
101,2,0.0,0,0,2.8,80.68,-4.0
102,3,0.0,0,0,3.0,77.95,-4.3
103,3,0.0,0,0,3.2,79.73,-4.6
104,4,0.0,0,0,3.3,77.47,-5.0
105,4,0.0,0,0,3.5,79.25,-5.3
106,5,0.0,0,0,3.6,76.13,-5.5
107,5,0.0,0,0,3.7,77.29,-5.7
108,6,0.0,0,0,3.8,75.05,-5.8
109,6,0.0,0,0,3.9,75.62,-5.9
110,7,0.0,0,0,4.0,74.15,-5.9
111,7,0.4692687820000001,5,0,4.4,73.03,-5.7
112,8,1.595510351,17,0,4.7,71.58,-5.5
113,8,2.44018962,26,0,5.0,71.12,-5.4
114,9,3.754129626,40,0,5.3,68.7,-5.2
115,9,3.378716663,36,0,5.5,68.7,-5.2
116,10,3.191006675,34,0,5.7,67.37,-5.1
117,10,4.692651719,50,0,5.8,66.87,-5.0
118,11,11.07464589,116,4,5.9,65.93,-4.9
119,11,10.60538123,112,2,5.9,65.93,-4.9
120,12,6.9451169120000005,74,0,6.0,65.33,-4.9
121,12,8.165196045,87,0,6.1,64.84,-4.8
122,13,9.854546951,105,0,6.1,63.6,-4.8
123,13,9.760694122,104,1,6.2,63.68,-4.8
124,14,14.3594827,147,13,6.3,62.4,-4.8
125,14,7.695940361,81,2,6.3,62.87,-4.9
126,15,11.07464589,103,47,6.3,61.63,-4.9
127,15,13.89026435,102,178,6.2,62.57,-5.1
128,16,8.822214316,69,138,6.0,62.45,-5.3
129,16,4.22340047,35,96,6.0,62.45,-5.3
130,17,0.7508300509999999,8,19,5.8,63.07,-5.7
131,17,0.0,0,0,5.8,63.07,-5.7
132,18,0.0,0,0,5.8,62.07,-5.8
133,18,0.0,0,0,5.9,62.55,-5.9
134,19,0.0,0,0,5.9,61.31,-5.9
135,19,0.0,0,0,5.9,61.78,-6.0
136,20,0.0,0,0,5.9,61.1,-6.0
137,20,0.0,0,0,5.8,61.1,-6.0
138,21,0.0,0,0,5.6,60.99,-6.0
139,21,0.0,0,0,5.5,61.06,-6.0
140,22,0.0,0,0,5.4,59.81,-5.9
141,22,0.0,0,0,5.4,59.81,-5.9
142,23,0.0,0,0,5.4,57.33,-5.8
143,23,0.0,0,0,5.4,57.76,-5.9
144,0,0.0,0,0,5.4,54.97,-5.9
145,0,0.0,0,0,5.4,55.46,-6.0
146,1,0.0,0,0,5.5,52.81,-6.1
147,1,0.0,0,0,5.4,53.62,-6.3
148,2,0.0,0,0,5.3,51.13,-6.5
149,2,0.0,0,0,5.3,51.91,-6.7
150,3,0.0,0,0,5.3,49.32,-7.0
151,3,0.0,0,0,5.3,50.09,-7.2
152,4,0.0,0,0,5.2,48.86,-7.4
153,4,0.0,0,0,5.1,49.24,-7.5
154,5,0.0,0,0,5.1,48.41,-7.6
155,5,0.0,0,0,5.1,48.79,-7.7
156,6,0.0,0,0,5.1,47.32,-7.7
157,6,0.0,0,0,5.1,46.96,-7.6
158,7,0.0,0,0,5.1,45.7,-7.5
159,7,2.440213754,17,296,5.3,41.72,-6.3
160,8,9.291460614,27,620,5.5,42.88,-5.1
161,8,15.57939826,49,593,5.6,38.89,-3.8
162,9,25.43344561,51,811,5.8,39.6,-2.4
163,9,34.44266311,47,950,5.8,36.52,-1.3
164,10,41.29315686,52,985,5.9,35.95,-0.2
165,10,46.92373248,55,1010,5.9,34.42,0.4
166,11,51.33422483,59,1026,5.9,34.98,1.0
167,11,54.24323861,61,1036,5.8,33.99,1.4
168,12,55.65075163,62,1040,5.7,35.07,1.7
169,12,55.55678339,62,1039,5.4,34.57,1.9
170,13,53.96134348,63,1032,5.2,35.47,2.0
171,13,50.77064158,61,1020,4.8,35.72,1.9
172,14,46.26608837,59,1001,4.4,37.15,1.8
173,14,40.35405514,55,973,3.8,38.78,1.2
174,15,33.40966081,51,932,3.1,43.23,0.5
175,15,25.52693127,46,872,2.6,48.61,-1.1
