,id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
6658,69.csv_Day7_17h00m,1.8,7.4,13.15,18.28,23.6,26.87,28.42,32.26,35.3
6659,69.csv_Day7_17h30m,1.15,4.55,6.66,9.53,12.82,15.43,19.27,21.31,25.78
6660,69.csv_Day7_18h00m,0.56,3.7,4.37,5.22,7.57,10.14,11.84,13.44,17.87
6661,69.csv_Day7_18h30m,0.57,2.09,2.19,2.64,4.03,4.47,5.44,7.03,7.09
6662,69.csv_Day7_19h00m,0.0,0.6,0.32,0.33,1.05,0.93,1.46,1.64,2.26
6663,69.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6664,69.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6665,69.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6666,69.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6667,69.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6668,69.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6669,69.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6670,69.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6671,69.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6672,69.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6673,69.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6674,69.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6675,69.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6676,69.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6677,69.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6678,69.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6679,69.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6680,69.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6681,69.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6682,69.csv_Day8_5h00m,0.24,0.53,1.29,1.37,1.4,1.88,1.35,1.97,3.11
6683,69.csv_Day8_5h30m,2.93,4.42,5.9,7.25,8.02,7.98,7.45,7.55,8.26
6684,69.csv_Day8_6h00m,6.28,10.36,12.57,14.53,15.79,16.03,16.14,15.61,16.16
6685,69.csv_Day8_6h30m,9.89,18.06,23.82,26.65,26.76,26.26,26.66,26.6,26.71
6686,69.csv_Day8_7h00m,17.45,22.6,29.73,33.86,34.16,35.0,34.31,36.17,35.86
6687,69.csv_Day8_7h30m,18.49,30.61,40.16,43.56,43.41,44.61,43.74,45.9,47.17
6688,69.csv_Day8_8h00m,23.0,36.21,45.75,52.46,51.44,52.53,52.85,55.2,54.5
6689,69.csv_Day8_8h30m,24.84,38.56,50.33,52.82,59.84,59.57,59.95,62.1,63.63
6690,69.csv_Day8_9h00m,26.51,43.92,59.91,65.98,66.88,68.02,69.26,70.97,71.3
6691,69.csv_Day8_9h30m,23.04,42.87,57.56,67.92,71.98,75.04,75.93,76.61,78.95
6692,69.csv_Day8_10h00m,23.26,43.33,59.32,64.86,75.03,79.34,81.1,82.24,83.1
6693,69.csv_Day8_10h30m,19.58,38.3,53.03,61.81,73.36,79.91,82.09,86.56,89.1
6694,69.csv_Day8_11h00m,18.33,36.48,54.75,61.98,73.65,81.17,85.5,89.79,92.29
6695,69.csv_Day8_11h30m,17.12,34.09,51.53,60.31,74.84,81.74,86.6,91.23,94.18
6696,69.csv_Day8_12h00m,18.04,34.32,50.5,59.67,73.91,80.6,85.17,89.95,94.08
6697,69.csv_Day8_12h30m,16.65,32.38,52.4,57.86,68.43,77.73,85.19,89.36,92.64
6698,69.csv_Day8_13h00m,15.27,29.7,47.63,54.89,66.91,75.43,83.59,87.2,91.68
6699,69.csv_Day8_13h30m,12.81,27.95,40.16,51.4,63.99,74.65,79.29,84.76,88.52
6700,69.csv_Day8_14h00m,13.01,27.17,41.34,52.73,62.1,72.55,77.28,81.32,84.99
6701,69.csv_Day8_14h30m,9.61,24.64,36.71,48.75,56.28,64.34,69.33,73.8,77.21
6702,69.csv_Day8_15h00m,8.42,21.29,32.25,39.22,48.59,55.34,62.65,66.55,69.64
6703,69.csv_Day8_15h30m,6.3,16.2,27.22,33.77,42.53,48.57,54.72,56.99,61.37
6704,69.csv_Day8_16h00m,4.77,11.87,21.66,27.89,36.85,42.32,47.16,49.25,50.85
6705,69.csv_Day8_16h30m,3.96,11.3,20.83,27.25,33.25,36.99,40.61,43.22,43.37
6706,69.csv_Day8_17h00m,3.29,9.64,16.2,20.86,26.0,29.15,30.79,33.64,34.23
6707,69.csv_Day8_17h30m,1.66,4.81,10.8,13.62,18.29,20.55,21.69,23.09,28.69
6708,69.csv_Day8_18h00m,1.74,4.89,7.21,8.24,10.04,11.56,13.97,15.42,17.04
6709,69.csv_Day8_18h30m,1.4,2.0,3.08,3.38,4.05,4.88,5.7,6.26,7.41
6710,69.csv_Day8_19h00m,0.65,0.24,0.59,0.97,1.15,1.19,0.75,1.31,2.14
6711,69.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6712,69.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6713,69.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6714,69.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6715,69.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6716,69.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6717,69.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6718,69.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6719,69.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6720,70.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6721,70.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6722,70.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6723,70.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6724,70.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6725,70.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6726,70.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6727,70.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6728,70.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6729,70.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6730,70.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6731,70.csv_Day7_5h30m,0.33,0.61,0.21,1.02,1.21,1.23,1.17,1.4,1.41
6732,70.csv_Day7_6h00m,1.93,2.69,2.37,3.61,4.03,4.11,4.7,5.39,6.91
6733,70.csv_Day7_6h30m,4.79,7.8,10.7,11.58,13.22,14.33,14.45,16.54,17.21
6734,70.csv_Day7_7h00m,8.33,13.79,15.83,18.95,20.65,21.66,23.77,23.92,25.92
6735,70.csv_Day7_7h30m,12.96,19.04,24.98,28.25,31.9,33.86,36.1,36.93,39.54
6736,70.csv_Day7_8h00m,15.35,26.45,33.67,40.18,42.41,43.53,43.2,43.84,46.7
6737,70.csv_Day7_8h30m,21.45,33.48,44.85,49.15,51.31,51.68,51.85,54.21,54.28
6738,70.csv_Day7_9h00m,21.31,38.23,48.71,55.38,58.92,60.39,61.01,62.14,65.04
6739,70.csv_Day7_9h30m,19.95,35.71,52.98,61.39,64.32,66.44,66.67,69.34,71.12
6740,70.csv_Day7_10h00m,20.1,36.19,54.01,65.29,68.35,71.18,71.4,74.46,76.07
6741,70.csv_Day7_10h30m,19.11,33.76,53.55,62.37,66.36,72.27,76.23,79.87,82.55
6742,70.csv_Day7_11h00m,18.7,33.58,51.25,60.65,65.9,73.4,77.91,81.84,87.25
6743,70.csv_Day7_11h30m,19.11,32.95,53.04,59.77,65.3,72.03,77.73,85.02,89.97
6744,70.csv_Day7_12h00m,19.46,36.01,54.61,62.23,66.83,72.29,78.73,83.26,89.85
6745,70.csv_Day7_12h30m,18.25,35.33,49.84,58.4,64.58,71.6,76.92,83.22,88.38
6746,70.csv_Day7_13h00m,15.17,32.42,45.14,54.3,60.05,67.84,72.98,78.09,85.52
6747,70.csv_Day7_13h30m,14.39,29.82,41.89,49.91,57.75,67.47,74.36,78.57,83.19
6748,70.csv_Day7_14h00m,12.46,25.73,38.37,47.02,55.79,63.25,69.03,75.42,77.1
6749,70.csv_Day7_14h30m,10.19,20.8,31.31,37.31,44.51,54.15,59.57,66.86,70.42
6750,70.csv_Day7_15h00m,9.26,18.24,26.7,34.02,42.54,51.66,56.96,60.56,64.12
6751,70.csv_Day7_15h30m,6.94,16.81,22.68,31.31,38.47,46.28,50.02,53.65,56.64
6752,70.csv_Day7_16h00m,4.9,12.43,18.2,26.76,32.7,38.58,41.88,42.69,46.59
6753,70.csv_Day7_16h30m,3.98,9.38,14.26,22.17,26.95,31.01,32.4,34.77,37.51
6754,70.csv_Day7_17h00m,2.28,6.86,9.28,14.59,18.53,20.76,22.27,23.74,26.02
6755,70.csv_Day7_17h30m,1.7,4.58,5.59,8.74,10.64,11.85,12.85,14.39,16.41
6756,70.csv_Day7_18h00m,0.54,1.58,1.9,3.54,4.05,5.1,5.85,6.95,6.68
6757,70.csv_Day7_18h30m,0.0,0.08,0.0,0.81,1.16,1.13,1.3,1.28,1.24
6758,70.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6759,70.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6760,70.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6761,70.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6762,70.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6763,70.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6764,70.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6765,70.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6766,70.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6767,70.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6768,70.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6769,70.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6770,70.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6771,70.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6772,70.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6773,70.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6774,70.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6775,70.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6776,70.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6777,70.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6778,70.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6779,70.csv_Day8_5h30m,0.27,0.59,0.67,1.27,1.31,1.71,1.2,1.76,1.89
6780,70.csv_Day8_6h00m,0.91,1.39,2.64,3.3,3.91,4.15,4.38,6.25,7.03
6781,70.csv_Day8_6h30m,4.39,7.18,10.53,11.91,12.56,14.49,14.51,15.4,16.3
6782,70.csv_Day8_7h00m,6.58,11.99,15.56,20.31,22.67,23.03,23.9,24.25,27.38
6783,70.csv_Day8_7h30m,10.06,19.36,24.35,30.24,33.02,35.45,36.04,37.09,38.63
6784,70.csv_Day8_8h00m,14.67,24.55,33.05,41.71,42.33,43.89,45.12,46.15,46.46
6785,70.csv_Day8_8h30m,20.62,31.57,40.35,46.79,49.47,52.21,53.47,53.97,55.08
6786,70.csv_Day8_9h00m,20.97,35.37,44.46,53.51,57.55,60.69,61.81,62.89,63.67
6787,70.csv_Day8_9h30m,22.73,38.57,47.71,57.5,62.52,65.0,68.14,70.18,72.59
6788,70.csv_Day8_10h00m,21.97,37.43,49.2,59.38,66.36,68.81,72.3,76.35,79.22
6789,70.csv_Day8_10h30m,20.4,36.21,52.33,62.54,67.56,72.22,77.54,81.58,85.05
6790,70.csv_Day8_11h00m,18.98,32.63,51.9,60.87,68.35,74.44,78.36,83.28,87.69
6791,70.csv_Day8_11h30m,17.31,31.65,50.85,61.79,62.27,72.39,79.07,83.89,89.66
6792,70.csv_Day8_12h00m,19.29,29.43,51.04,61.45,63.15,72.41,80.31,84.87,89.64
6793,70.csv_Day8_12h30m,16.29,29.2,42.54,53.26,60.26,72.92,80.03,84.67,89.22
6794,70.csv_Day8_13h00m,15.69,28.67,40.54,52.3,62.37,70.73,78.04,82.96,88.11
6795,70.csv_Day8_13h30m,15.73,26.48,38.63,49.73,60.69,70.89,77.05,82.8,86.04
6796,70.csv_Day8_14h00m,13.31,26.17,37.94,48.15,57.28,66.18,72.13,78.03,79.86
6797,70.csv_Day8_14h30m,10.47,21.99,30.4,40.89,49.6,57.33,65.02,70.5,73.6
6798,70.csv_Day8_15h00m,10.94,21.88,30.08,37.93,46.88,56.29,60.42,64.28,66.28
6799,70.csv_Day8_15h30m,7.18,17.9,25.63,33.33,39.88,49.2,52.14,54.89,57.38
6800,70.csv_Day8_16h00m,5.24,13.1,21.29,28.0,35.6,42.14,43.95,44.94,47.36
6801,70.csv_Day8_16h30m,3.9,11.24,17.42,22.38,28.25,32.07,35.2,36.57,40.04
6802,70.csv_Day8_17h00m,2.45,5.43,9.0,14.36,17.95,20.52,21.53,24.42,26.1
6803,70.csv_Day8_17h30m,1.59,3.36,5.05,8.66,9.18,10.83,12.86,13.61,15.6
6804,70.csv_Day8_18h00m,0.56,0.96,2.37,2.96,3.72,4.79,5.52,6.24,7.66
6805,70.csv_Day8_18h30m,0.0,0.0,0.0,0.33,0.11,0.85,1.22,1.36,2.2
6806,70.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6807,70.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6808,70.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6809,70.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6810,70.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6811,70.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6812,70.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6813,70.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6814,70.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6815,70.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6816,71.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6817,71.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6818,71.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6819,71.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6820,71.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6821,71.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6822,71.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6823,71.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6824,71.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6825,71.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6826,71.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6827,71.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6828,71.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6829,71.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.69,0.14
6830,71.csv_Day7_7h00m,2.42,1.92,3.56,3.54,3.67,4.24,5.04,6.17,7.48
6831,71.csv_Day7_7h30m,5.07,7.89,11.49,12.1,12.88,13.79,13.63,15.27,16.8
6832,71.csv_Day7_8h00m,7.82,14.04,18.98,21.46,22.02,23.22,22.36,24.77,25.96
6833,71.csv_Day7_8h30m,9.52,17.83,24.31,29.37,30.85,30.47,30.46,32.63,33.92
6834,71.csv_Day7_9h00m,13.81,22.69,31.04,35.74,36.75,38.11,37.06,37.91,38.9
6835,71.csv_Day7_9h30m,14.65,27.88,37.45,42.78,43.6,43.81,44.67,43.56,46.11
6836,71.csv_Day7_10h00m,24.03,37.19,46.74,52.18,49.24,51.06,51.49,50.51,51.54
6837,71.csv_Day7_10h30m,30.48,41.99,49.25,56.34,51.76,53.69,54.62,55.16,55.82
6838,71.csv_Day7_11h00m,30.17,43.34,50.76,58.94,55.07,57.25,57.8,59.76,62.71
6839,71.csv_Day7_11h30m,32.55,43.29,50.68,59.76,55.63,58.84,59.49,61.42,64.09
6840,71.csv_Day7_12h00m,34.57,45.6,52.11,60.27,57.11,59.08,60.46,62.56,65.33
6841,71.csv_Day7_12h30m,31.46,46.82,50.02,58.58,55.88,57.87,58.52,61.0,64.87
6842,71.csv_Day7_13h00m,25.35,41.14,47.17,54.6,51.62,54.54,56.38,57.05,60.65
6843,71.csv_Day7_13h30m,21.72,36.75,43.53,51.79,47.96,50.68,53.62,54.24,55.94
6844,71.csv_Day7_14h00m,19.19,30.13,38.62,43.92,42.03,44.74,46.42,47.59,47.48
6845,71.csv_Day7_14h30m,15.36,22.3,29.73,33.27,36.11,37.29,38.17,38.21,40.89
6846,71.csv_Day7_15h00m,9.11,19.42,24.95,28.24,29.43,31.33,31.08,33.08,34.37
6847,71.csv_Day7_15h30m,7.51,13.33,18.37,19.6,21.11,22.88,23.49,24.61,28.12
6848,71.csv_Day7_16h00m,5.21,8.53,11.07,11.48,12.42,13.73,13.05,14.73,19.45
6849,71.csv_Day7_16h30m,2.6,2.07,3.24,3.56,3.89,5.09,4.97,7.66,11.0
6850,71.csv_Day7_17h00m,0.0,0.0,0.0,0.0,0.07,0.56,0.0,1.08,0.91
6851,71.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.08,0.09
6852,71.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6853,71.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6854,71.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6855,71.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6856,71.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6857,71.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6858,71.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6859,71.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6860,71.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6861,71.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6862,71.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6863,71.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6864,71.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,71.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6866,71.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6867,71.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6868,71.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6869,71.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6870,71.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6871,71.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6872,71.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6873,71.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6874,71.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6875,71.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6876,71.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.16
6877,71.csv_Day8_6h30m,0.0,0.0,0.0,0.01,0.34,0.11,0.19,0.06,0.84
6878,71.csv_Day8_7h00m,1.58,2.54,2.35,3.48,3.79,3.91,4.79,5.67,7.47
6879,71.csv_Day8_7h30m,5.87,8.78,10.12,12.53,12.35,13.19,13.23,15.04,16.4
6880,71.csv_Day8_8h00m,10.48,13.56,18.61,20.75,21.53,21.85,21.95,23.38,25.39
6881,71.csv_Day8_8h30m,11.51,18.74,21.92,26.35,27.08,27.83,29.94,30.66,34.06
6882,71.csv_Day8_9h00m,15.14,23.19,30.35,33.43,33.05,35.5,37.81,36.96,40.96
6883,71.csv_Day8_9h30m,19.5,26.91,35.15,39.26,41.57,43.25,43.96,45.19,46.76
6884,71.csv_Day8_10h00m,28.96,39.31,44.33,45.19,47.03,49.46,50.48,50.99,51.79
6885,71.csv_Day8_10h30m,32.88,43.06,44.22,45.42,44.56,54.41,52.25,51.59,54.4
6886,71.csv_Day8_11h00m,31.81,45.08,46.33,47.07,47.75,55.22,54.51,57.96,59.31
6887,71.csv_Day8_11h30m,31.33,45.35,47.38,46.96,47.35,56.86,55.82,59.59,61.31
6888,71.csv_Day8_12h00m,29.32,47.8,47.89,51.45,50.52,58.86,56.42,60.31,63.79
6889,71.csv_Day8_12h30m,29.27,46.98,44.0,47.63,47.63,56.7,56.28,58.64,61.73
6890,71.csv_Day8_13h00m,24.53,38.69,36.55,41.78,43.23,53.13,51.26,55.63,56.91
6891,71.csv_Day8_13h30m,22.16,36.11,35.24,38.18,40.32,50.52,48.09,47.87,52.51
6892,71.csv_Day8_14h00m,20.05,32.46,35.62,38.5,41.91,43.52,43.82,45.0,48.08
6893,71.csv_Day8_14h30m,10.78,22.1,30.81,32.58,33.38,37.05,38.42,38.89,41.71
6894,71.csv_Day8_15h00m,10.31,18.64,25.65,27.46,29.22,29.72,32.83,32.01,36.03
6895,71.csv_Day8_15h30m,7.24,13.47,16.87,19.58,21.08,21.53,22.57,23.38,28.04
6896,71.csv_Day8_16h00m,4.14,7.81,10.32,11.4,12.05,12.2,12.82,14.23,18.2
6897,71.csv_Day8_16h30m,1.33,2.52,2.45,4.02,4.63,3.98,4.44,6.7,9.03
6898,71.csv_Day8_17h00m,0.0,0.0,0.0,0.16,0.38,0.12,0.06,0.46,1.63
6899,71.csv_Day8_17h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.07,0.0
6900,71.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.16
6901,71.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6902,71.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6903,71.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09
6904,71.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6905,71.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6906,71.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6907,71.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6908,71.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6909,71.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6910,71.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911,71.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6912,72.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913,72.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6914,72.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6915,72.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6916,72.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6917,72.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6918,72.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6919,72.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6920,72.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
